Date,Selina,Sub Category,Capacity,Out of Order,Available Beds,Sold Beds,Room Revenue USD,Food and Beverage Revenue,Activities Revenue,Co-Working Revenue,Average Guest Review
2018-06-06,Puerto Viejo,Dorm,66,2,64,41,533.0,128.49563999999998,59.877219999999994,28.845959999999998,8.743
2018-06-06,La Fortuna,Private Shared,32,1,31,15,377.99999999999994,99.80711999999997,44.94419999999999,17.977679999999996,8.774
2018-06-06,Medellin,Dorm,215,19,196,92,1012.0,297.91256,146.88168,59.74848,8.768
2018-06-06,Santa Teresa North,Private,22,1,21,13,382.20000000000005,89.32014000000001,54.8457,24.445511999999997,8.738
2018-06-06,Tamarindo,Private,24,1,23,14,411.6,99.228528,57.714552000000005,21.938280000000002,8.743
2018-06-06,Playa del Carmen,Dorm,177,21,156,66,1122.0,92.92403999999999,152.72664,41.401799999999994,8.793
2018-06-06,Medellin,Private Shared,24,3,21,10,176.0,48.3472,27.853759999999998,10.24672,8.756
2018-06-06,Pedasi,Dorm,8,1,7,5,70.0,18.941999999999997,12.8002,6.887999999999999,8.687
2018-06-06,Jaco,Private,42,1,41,23,627.9,163.731204,79.29121199999999,33.981947999999996,8.762
2018-06-06,Montanita,Dorm,148,15,133,47,658.0,179.67348,58.27247999999999,9.172519999999999,8.785
2018-06-06,Mexico City,Private,132,15,117,46,1720.4000000000003,11.285824000000002,213.01992800000005,45.14329600000001,8.909
2018-06-06,Puerto Viejo,Private,32,1,31,19,598.5,143.30483999999998,68.21703,30.918509999999998,8.75
2018-06-06,San Jose,Dorm,86,2,84,52,676.0,156.87255999999996,114.74423999999998,46.56288,8.718
2018-06-06,Venao,Private Shared,34,1,33,19,410.4,120.140496,79.75713599999999,35.671968,8.696
2018-06-06,Antigua,Dorm,92,11,81,32,480.0,133.43039999999996,65.7312,15.350399999999997,8.782
2018-06-06,Puerto Viejo,Private Shared,40,1,39,24,561.5999999999999,142.75871999999995,72.30038399999998,30.854303999999992,8.753
2018-06-06,Cartagena,Private Shared,14,2,12,5,128.0,0.31488,14.37952,2.20416,8.891
2018-06-06,Manuel Antonio,Private Shared,18,1,17,11,277.19999999999993,65.23624799999997,45.23349599999999,14.774759999999997,8.709
2018-06-06,Puerto Escondido,Dorm,108,11,97,35,560.0,0.0,72.0944,6.428799999999999,8.99
2018-06-06,Mexico City,Private Shared,68,7,61,21,638.4,3.6644159999999997,80.61715199999998,10.993248,8.901
2018-06-06,Red Frog,Private Shared,14,1,13,8,187.2,50.809823999999985,32.849855999999996,15.810911999999998,8.721
2018-06-06,San Jose,Private Shared,14,1,13,8,215.99999999999997,46.93679999999999,36.48671999999999,13.638239999999996,8.731
2018-06-06,Manuel Antonio,Private,60,1,59,33,900.9,203.15295,149.96381399999996,56.88282599999999,8.727
2018-06-06,Tamarindo,Private Shared,34,1,33,21,529.1999999999999,131.485032,74.63836799999999,21.263256,8.731
2018-06-06,Puerto Escondido,Private,26,3,23,8,299.20000000000005,2.45344,37.782976,5.397568000000001,8.999
2018-06-06,Playa del Carmen,Private Shared,54,6,48,19,613.6999999999999,50.82663399999999,72.465696,11.071147999999999,8.789
2018-06-06,Bocas del Toro,Private,44,1,43,25,630.0000000000001,176.67720000000006,111.06900000000002,63.025200000000005,8.685
2018-06-06,Pedasi,Private,16,1,15,9,226.8,63.975744000000006,44.262288000000005,18.411624,8.692
2018-06-06,La Fortuna,Private,20,1,19,11,300.3,75.84376799999998,34.720686,11.573561999999999,8.755
2018-06-06,Antigua,Private,34,3,31,13,457.6,128.32934400000002,63.78944,12.007424,8.777
2018-06-06,Venao,Private,12,1,11,8,218.4,61.427184000000004,41.906592,21.669648000000002,8.693
2018-06-06,Montanita,Private Shared,38,5,33,13,249.60000000000002,68.15577600000002,20.876544000000003,7.572864,8.795
2018-06-06,Quito,Private Shared,24,4,20,8,128.0,32.327679999999994,0.5247999999999999,2.8339199999999996,8.989
2018-06-07,Cartagena,Private Shared,14,2,12,5,136.0,0.5575999999999999,16.170399999999997,4.349279999999999,8.883
2018-06-07,Bocas del Toro,Dorm,154,3,151,91,1092.0,304.4496,208.63752,94.91664,8.7
2018-06-07,Bocas del Toro,Private Shared,32,1,31,20,468.0,137.76984,85.57848,45.66744,8.7
2018-06-07,Santa Teresa North,Dorm,140,1,139,78,1014.0,239.46624,148.83491999999998,57.372119999999995,8.729
2018-06-07,Manuel Antonio,Dorm,116,2,114,73,949.0,221.7813,158.74872000000002,58.363499999999995,8.712
2018-06-07,Medellin,Dorm,215,21,194,91,1183.0,348.25154,175.58086,53.35329999999999,8.759
2018-06-07,La Fortuna,Dorm,100,2,98,52,676.0,173.50215999999998,72.61591999999999,19.4012,8.768
2018-06-07,Puerto Viejo,Private Shared,40,1,39,24,604.8,148.78079999999997,68.439168,28.268351999999997,8.758
2018-06-07,Cartagena,Dorm,114,13,101,40,680.0,10.0368,78.064,13.3824,8.883
2018-06-07,Manuel Antonio,Private Shared,18,1,17,11,296.99999999999994,69.65243999999998,45.298439999999985,16.317179999999997,8.715
2018-06-07,Jaco,Private,42,1,41,25,682.5,180.76694999999998,86.18609999999998,31.900049999999997,8.758
2018-06-07,Playa del Carmen,Private Shared,54,5,49,18,547.1999999999999,40.38335999999999,64.16467199999998,18.396863999999997,8.796
2018-06-07,Medellin,Private,88,10,78,40,911.9999999999999,263.23967999999996,145.08095999999995,58.33151999999998,8.741
2018-06-07,Puerto Escondido,Dorm,108,12,96,34,544.0,1.78432,69.58847999999999,5.3529599999999995,8.99
2018-06-07,San Jose,Private,40,1,39,23,676.2,158.02794,113.66922000000001,33.26904,8.709
2018-06-07,Puerto Viejo,Dorm,66,1,65,38,532.0,129.56328,65.87224,28.791839999999997,8.742
2018-06-07,Tamarindo,Private,24,1,23,15,409.5,94.0212,57.0843,15.782129999999999,8.733
2018-06-07,Montanita,Dorm,148,16,132,55,660.0,189.42,55.202400000000004,14.612399999999997,8.803
2018-06-07,Mexico City,Dorm,254,26,228,79,1185.0,6.801899999999999,158.3871,11.6604,8.886
2018-06-07,Venao,Private,12,1,11,7,176.40000000000003,50.91609600000001,31.388616000000003,13.886208000000002,8.703
2018-06-07,La Fortuna,Private Shared,32,1,31,16,374.4,101.31263999999997,39.60403199999999,13.201343999999999,8.754
2018-06-07,Santa Teresa North,Private Shared,16,1,15,10,251.99999999999994,60.54551999999999,35.54207999999999,12.605039999999995,8.721
2018-06-07,Tamarindo,Dorm,144,2,142,82,1148.0,263.5808,152.50032000000002,48.00936,8.739
2018-06-07,Jaco,Dorm,118,3,115,64,832.0,206.71872,98.24256,26.607359999999996,8.747
2018-06-07,Puerto Escondido,Private,26,3,23,9,297.0,1.94832,33.364979999999996,4.14018,8.987
2018-06-07,La Fortuna,Private,20,1,19,10,294.0,76.42236,33.02796,7.4734799999999995,8.75
2018-06-07,Red Frog,Dorm,24,1,23,14,168.0,46.56287999999999,30.44496,13.776,8.724
2018-06-07,Puerto Viejo,Private,32,1,31,20,546.0,132.07739999999998,69.84431999999998,21.93828,8.764
2018-06-07,Venao,Dorm,51,1,50,32,352.0,98.71488000000001,63.21216,30.59584,8.71
2018-06-07,San Jose,Dorm,86,1,85,52,728.0,168.34271999999999,123.57071999999998,42.38416,8.707
2018-06-07,Venao,Private Shared,34,0,34,20,395.99999999999994,112.35311999999998,77.93279999999997,32.79671999999999,8.699
2018-06-07,Jaco,Private Shared,26,1,25,14,352.79999999999995,91.70683199999999,43.97299199999999,13.886207999999998,8.746
2018-06-07,Antigua,Dorm,92,9,83,35,595.0,174.66819999999998,81.96719999999999,25.8587,8.781
2018-06-07,Quito,Private,36,7,29,11,209.0,47.986399999999996,0.8568999999999999,1.19966,8.993
2018-06-07,Montanita,Private,96,11,85,34,904.4,245.47224799999995,70.45276,15.573768,8.801
2018-06-07,Mexico City,Private Shared,68,7,61,24,775.1999999999999,6.992304,102.977568,19.069919999999996,8.896
2018-06-07,Red Frog,Private Shared,14,1,13,9,210.6,58.36989599999999,36.092628,14.67882,8.733
2018-06-07,Playa del Carmen,Dorm,177,17,160,67,1139.0,93.39800000000001,155.04067999999998,35.49124,8.782
2018-06-07,Mexico City,Private,132,13,119,40,1408.0,20.78208,175.49311999999998,34.636799999999994,8.885
2018-06-07,Medellin,Private Shared,24,3,21,11,211.20000000000005,60.61440000000001,31.865856000000004,9.351936,8.745
2018-06-07,Cartagena,Private,46,5,41,17,516.8,2.9664319999999993,56.78598399999999,11.865727999999997,8.897
2018-06-07,Playa del Carmen,Private,59,6,53,21,739.2,59.402112,92.133888,26.064192000000002,8.777
2018-06-07,Montanita,Private Shared,38,4,34,14,268.80000000000007,78.68851200000002,22.041600000000006,6.612480000000001,8.804
2018-06-07,Tamarindo,Private Shared,34,1,33,21,529.1999999999999,121.93826399999998,67.26131999999998,26.904527999999996,8.752
2018-06-07,Bocas del Toro,Private,44,1,43,27,680.4000000000001,191.36930400000003,123.860016,64.16172,8.685
2018-06-07,San Jose,Private Shared,14,1,13,9,242.99999999999997,53.99945999999999,35.667539999999995,17.136359999999996,8.72
2018-06-07,Pedasi,Private,16,1,15,10,273.0,79.69415999999998,53.95025999999999,23.5053,8.705
2018-06-07,Santa Teresa North,Private,22,1,21,14,352.80000000000007,78.68851200000002,49.75891200000001,21.986496000000002,8.733
2018-06-07,Manuel Antonio,Private,60,1,59,37,1087.8000000000002,252.434868,160.55928,59.763732000000005,8.723
2018-06-07,Pedasi,Dorm,8,1,7,5,60.0,17.0724,11.5128,5.411999999999999,8.69
2018-06-07,Antigua,Private,34,4,30,14,492.80000000000007,143.04998400000002,65.059456,11.718784000000001,8.778
2018-06-07,Red Frog,Private,34,1,33,19,438.90000000000003,120.925728,79.537458,30.231432,8.734
2018-06-07,Quito,Dorm,150,22,128,39,468.0,109.75536,0.38376,3.45384,8.982
2018-06-08,Manuel Antonio,Dorm,116,1,115,65,975.0,223.0605,153.504,65.559,8.733
2018-06-08,Tamarindo,Private,24,1,23,15,472.5,115.4601,67.02884999999999,20.147399999999998,8.747
2018-06-08,Playa del Carmen,Dorm,177,15,162,66,1056.0,86.592,129.88799999999998,36.36864,8.781
2018-06-08,Jaco,Dorm,118,2,116,68,952.0,252.14672,106.94767999999999,32.78688,8.75
2018-06-08,San Jose,Dorm,86,1,85,47,611.0,133.27131999999997,101.20603999999999,41.083639999999995,8.721
2018-06-08,Cartagena,Dorm,114,13,101,35,560.0,1.8368,74.8496,19.2864,8.895
2018-06-08,Bocas del Toro,Private Shared,32,1,31,19,444.59999999999997,122.49619199999998,79.47669599999999,39.009204,8.691
2018-06-08,Red Frog,Private,34,1,33,20,546.0,150.88163999999998,95.36436,42.98112,8.71
2018-06-08,Montanita,Private,96,12,84,33,815.1,227.24988,58.14923399999999,18.046314,8.792
2018-06-08,Puerto Viejo,Dorm,66,2,64,39,585.0,139.113,73.87379999999999,22.5459,8.743
2018-06-08,Red Frog,Dorm,24,1,23,15,195.0,56.76449999999999,34.698299999999996,16.7895,8.709
2018-06-08,Venao,Private,12,1,11,8,184.8,51.370703999999996,35.914032,16.214352,8.696
2018-06-08,Montanita,Dorm,148,18,130,55,770.0,225.4098,64.4028,10.1024,8.783
2018-06-08,Bocas del Toro,Dorm,154,3,151,94,1034.0,283.19192000000004,195.86028,83.09224,8.707
2018-06-08,La Fortuna,Private,20,1,19,10,294.0,77.14559999999999,27.96528,12.777239999999999,8.765
2018-06-08,Mexico City,Private,132,15,117,44,1645.6000000000004,10.795136000000003,180.81852800000001,52.626288,8.896
2018-06-08,Antigua,Private,34,4,30,13,457.6,126.453184,67.166528,21.763456,8.788
2018-06-08,Santa Teresa North,Private,22,1,21,13,354.90000000000003,78.86587800000001,50.92815,19.498206,8.735
2018-06-08,Cartagena,Private,46,6,40,16,486.4,2.3930879999999997,61.42259199999999,15.555071999999997,8.883
2018-06-08,Mexico City,Dorm,254,28,226,90,1350.0,15.498,161.62199999999999,44.279999999999994,8.91
2018-06-08,Mexico City,Private Shared,68,8,60,23,699.1999999999999,6.3067839999999995,84.281568,22.360415999999994,8.888
2018-06-08,San Jose,Private,40,1,39,24,705.6,153.32688,104.14656,35.872704,8.718
2018-06-08,Bocas del Toro,Private,44,1,43,26,655.2,182.66976,124.10798399999999,56.41272,8.703
2018-06-08,Puerto Viejo,Private Shared,40,1,39,25,629.9999999999999,161.17919999999995,75.42359999999998,28.929599999999994,8.748
2018-06-08,La Fortuna,Dorm,100,1,99,47,564.0,152.15591999999998,59.19744,15.724319999999999,8.773
2018-06-08,Medellin,Dorm,215,20,195,88,1144.0,327.38991999999996,168.85439999999997,60.03712,8.757
2018-06-08,Playa del Carmen,Private Shared,54,5,49,21,638.4,48.160895999999994,86.899008,19.369055999999997,8.786
2018-06-08,Puerto Escondido,Dorm,108,9,99,38,570.0,8.8806,73.3818,6.5436,8.994
2018-06-08,Tamarindo,Private Shared,34,1,33,21,529.1999999999999,121.93826399999998,72.03470399999999,32.54579999999999,8.725
2018-06-08,Venao,Dorm,51,0,51,31,403.0,117.64375999999999,76.99718,38.66382,8.696
2018-06-08,Tamarindo,Dorm,144,1,143,87,1131.0,268.02438,158.58882000000003,44.51616,8.752
2018-06-08,Venao,Private Shared,34,1,33,21,453.59999999999997,123.860016,84.433104,39.054959999999994,8.71
2018-06-08,Manuel Antonio,Private,60,1,59,33,970.2,216.393408,142.405956,69.214068,8.724
2018-06-08,Medellin,Private,88,10,78,42,877.8,257.686968,136.04144399999998,41.028372,8.743
2018-06-08,Puerto Viejo,Private,32,1,31,18,491.40000000000003,127.33156800000002,65.27757600000001,24.176879999999997,8.736
2018-06-08,Jaco,Private,42,1,41,25,735.0,191.0559,81.96719999999999,36.16199999999999,8.769
2018-06-08,Quito,Dorm,150,21,129,42,462.0,115.5462,2.27304,10.98636,9.004
2018-06-08,Santa Teresa North,Dorm,140,3,137,82,1066.0,236.88652,171.32752,62.06252,8.733
2018-06-08,Puerto Escondido,Private,26,3,23,9,316.8,3.377088,37.667519999999996,2.857536,9.003
2018-06-08,San Jose,Private Shared,14,1,13,8,215.99999999999997,51.01056,34.36127999999999,14.34672,8.713
2018-06-08,Medellin,Private Shared,24,3,21,12,249.60000000000002,68.56512000000001,40.320384000000004,15.759743999999998,8.759
2018-06-08,Jaco,Private Shared,26,1,25,14,352.79999999999995,85.92091199999999,45.130175999999985,12.439727999999999,8.747
2018-06-08,Pedasi,Private,16,1,15,9,245.70000000000002,71.321796,43.31691,20.1474,8.706
2018-06-08,Pedasi,Dorm,8,1,7,5,60.0,16.285199999999996,10.627199999999998,5.5104,8.694
2018-06-08,La Fortuna,Private Shared,32,1,31,16,374.4,97.93555199999999,39.29702399999999,13.201343999999999,8.777
2018-06-08,Manuel Antonio,Private Shared,18,1,17,11,257.4,57.199428,40.73612399999999,15.407963999999998,8.733
2018-06-08,Cartagena,Private Shared,14,2,12,5,120.0,0.0,15.743999999999998,3.6408,8.884
2018-06-08,Quito,Private,36,5,31,12,250.79999999999998,59.228927999999996,4.113119999999999,0.20565599999999998,8.989
2018-06-08,Red Frog,Private Shared,14,1,13,8,187.2,51.88435199999999,31.007807999999994,15.3504,8.729
2018-06-08,Playa del Carmen,Private,59,7,52,21,693.0,53.416439999999994,97.17246,13.63824,8.779
2018-06-08,Antigua,Dorm,92,9,83,32,544.0,157.46624,76.72576,17.397119999999997,8.775
2018-06-08,Montanita,Private Shared,38,4,34,13,270.40000000000003,76.49616,21.507616,9.756032000000001,8.783
2018-06-08,Santa Teresa North,Private Shared,16,1,15,10,234.0,51.23196,33.77088,12.4722,8.72
2018-06-09,Medellin,Dorm,215,18,197,94,1034.0,294.21435999999994,159.40143999999998,57.65584,8.746
2018-06-09,Montanita,Private,96,8,88,36,889.1999999999999,244.99238399999996,66.35210399999998,29.165759999999995,8.792
2018-06-09,Jaco,Dorm,118,2,116,68,884.0,226.88743999999994,99.30856,30.44496,8.764
2018-06-09,Quito,Dorm,150,24,126,40,400.0,96.75999999999999,1.6399999999999997,8.855999999999998,9.007
2018-06-09,Venao,Dorm,51,2,49,32,448.0,128.94336,83.75807999999999,38.5728,8.698
2018-06-09,Cartagena,Dorm,114,13,101,42,630.0,8.7822,83.68920000000001,10.331999999999999,8.88
2018-06-09,Santa Teresa North,Dorm,140,3,137,79,948.0,218.43815999999998,136.81536,52.083119999999994,8.739
2018-06-09,Manuel Antonio,Private Shared,18,1,17,10,234.0,53.15076,35.11404,16.50168,8.712
2018-06-09,La Fortuna,Dorm,100,2,98,52,728.0,182.66976,82.97743999999999,32.235839999999996,8.762
2018-06-09,Puerto Escondido,Private,26,3,23,8,299.20000000000005,4.661536,34.102816,8.341696,8.997
2018-06-09,Manuel Antonio,Dorm,116,1,115,66,924.0,206.84663999999998,152.29368,61.372080000000004,8.71
2018-06-09,San Jose,Dorm,86,2,84,47,705.0,157.82129999999998,115.62,38.154599999999995,8.708
2018-06-09,Mexico City,Dorm,254,28,226,77,1232.0,3.03072,141.4336,12.12288,8.888
2018-06-09,Puerto Viejo,Dorm,66,2,64,40,560.0,133.16799999999998,71.17599999999999,22.5008,8.745
2018-06-09,San Jose,Private,40,1,39,24,705.6,164.320128,107.03952000000001,46.28735999999999,8.706
2018-06-09,Puerto Escondido,Dorm,108,10,98,33,561.0,6.900299999999999,63.48276,10.580459999999999,8.999
2018-06-09,Playa del Carmen,Private,59,6,53,21,831.6,64.099728,106.37827199999998,17.047800000000002,8.791
2018-06-09,Jaco,Private,42,1,41,24,604.8000000000001,157.707648,74.3904,19.341504,8.76
2018-06-09,Tamarindo,Dorm,144,2,142,80,1120.0,266.33599999999996,160.72,50.51199999999999,8.74
2018-06-09,Bocas del Toro,Dorm,154,3,151,91,1183.0,343.40124,232.81439999999998,102.82636,8.713
2018-06-09,Montanita,Dorm,148,17,131,51,714.0,206.67444,51.522240000000004,13.46604,8.792
2018-06-09,Tamarindo,Private Shared,34,1,33,19,478.7999999999999,117.39218399999997,69.10041599999998,23.949575999999993,8.727
2018-06-09,Jaco,Private Shared,26,1,25,16,403.19999999999993,102.82406399999996,48.60172799999999,19.176191999999997,8.76
2018-06-09,Playa del Carmen,Private Shared,54,6,48,21,678.3,48.389921999999984,87.880548,27.254094,8.793
2018-06-09,Cartagena,Private,46,5,41,17,516.8,8.051743999999998,57.20975999999999,8.475519999999998,8.881
2018-06-09,Playa del Carmen,Dorm,177,19,158,59,944.0,85.1488,119.20831999999997,20.126079999999998,8.8
2018-06-09,Bocas del Toro,Private,44,1,43,28,705.6000000000001,198.45705600000005,139.440672,57.859200000000016,8.711
2018-06-09,Red Frog,Private,34,1,33,20,504.00000000000006,147.54096,89.68176,37.60848,8.729
2018-06-09,Medellin,Private,88,11,77,39,963.3,281.20653599999997,147.712422,53.713607999999994,8.755
2018-06-09,Puerto Viejo,Private Shared,40,1,39,24,647.9999999999999,161.00207999999995,77.04719999999998,22.317119999999996,8.751
2018-06-09,La Fortuna,Private,20,1,19,11,300.3,76.090014,35.70567,13.297283999999998,8.77
2018-06-09,Venao,Private,12,1,11,8,184.8,50.46148800000001,35.307888000000005,15.759744,8.686
2018-06-09,Puerto Viejo,Private,32,1,31,19,558.6,139.70586,67.33364399999999,25.19286,8.749
2018-06-09,La Fortuna,Private Shared,32,1,31,16,345.59999999999997,92.95257599999998,41.09183999999999,11.335679999999998,8.752
2018-06-09,Antigua,Private,34,4,30,13,457.6,124.20179199999998,61.91327999999999,12.757888,8.781
2018-06-09,Tamarindo,Private,24,1,23,15,409.5,97.71488999999998,50.70429,25.184249999999995,8.751
2018-06-09,San Jose,Private Shared,14,1,13,8,201.59999999999997,44.63423999999999,32.73177599999999,12.398399999999997,8.726
2018-06-09,Mexico City,Private,132,12,120,47,1551.0,24.164579999999997,172.96751999999998,17.80548,8.882
2018-06-09,Venao,Private Shared,34,1,33,20,395.99999999999994,108.45647999999998,71.76311999999999,32.14727999999999,8.709
2018-06-09,Manuel Antonio,Private,60,0,60,34,999.6,220.49176799999998,161.475384,57.37704,8.709
2018-06-09,Antigua,Dorm,92,9,83,32,480.0,134.6112,62.1888,17.3184,8.772
2018-06-09,Red Frog,Dorm,24,1,23,14,168.0,45.73632,30.03168,13.913759999999998,8.705
2018-06-09,Bocas del Toro,Private Shared,32,1,31,18,388.79999999999995,105.20927999999996,76.83465599999998,34.750944,8.713
2018-06-09,Pedasi,Private,16,1,15,10,252.00000000000003,72.94392,44.63424,23.35032,8.687
2018-06-09,Medellin,Private Shared,24,3,21,10,208.0,57.30816,33.2592,12.962559999999998,8.754
2018-06-09,Santa Teresa North,Private Shared,16,1,15,10,234.0,52.57512,38.18412,13.81536,8.723
2018-06-09,Mexico City,Private Shared,68,9,59,22,668.8,1.0968319999999998,79.52031999999998,6.580991999999999,8.898
2018-06-09,Cartagena,Private Shared,14,2,12,5,136.0,1.0036800000000001,17.73168,2.11888,8.892
2018-06-09,Montanita,Private Shared,38,4,34,14,313.6,89.488896,28.029568,6.428800000000001,8.778
2018-06-09,Santa Teresa North,Private,22,1,21,13,382.20000000000005,88.693332,58.293144000000005,20.684664,8.734
2018-06-09,Pedasi,Dorm,8,1,7,5,60.0,17.711999999999996,11.562,5.1659999999999995,8.692
2018-06-09,Quito,Private,36,6,30,11,250.79999999999995,59.43458399999999,1.2339359999999997,0.4113119999999999,8.986
2018-06-09,Antigua,Private Shared,52,5,47,21,598.5,164.89872,84.41244,19.140029999999996,8.79
2018-06-10,Playa del Carmen,Dorm,177,16,161,61,1037.0,90.13604,142.00678000000002,39.11564,8.791
2018-06-10,Cartagena,Private,46,5,41,15,456.0,6.7305600000000005,59.82719999999999,13.83504,8.907
2018-06-10,Santa Teresa North,Dorm,140,3,137,88,1144.0,271.10512,171.66864,57.222879999999996,8.719
2018-06-10,Cartagena,Dorm,114,12,102,41,656.0,1.07584,76.38464,20.440959999999997,8.9
